"movie_title","duration","director_name","director_facebook_likes","actor_1_name","actor_1_facebook_likes","actor_2_name","actor_2_facebook_likes","actor_3_name","actor_3_facebook_likes","num_critic_for_reviews","num_user_for_reviews","num_voted_users","cast_total_facebook_likes","movie_facebook_likes","plot_keywords","facenumber_in_poster","color","genres","title_year","language","country","content_rating","aspect_ratio","movie_imdb_link","gross","budget","imdb_score"
"Monsoon Wedding ",114,"Mira Nair",300,"Naseeruddin Shah",307,"Randeep Hooda",209,"Lillete Dubey",73,137,214,19397,809,0,"arranged marriage|bride|celebration|marriage|wedding",0,"Color","Comedy|Drama|Romance",2001,"Hindi","India","R",1.85,"http://www.imdb.com/title/tt0265343/?ref_=fn_tt_tt_1",13876974,7e+06,7.4
"Be Kind Rewind ",102,"Michel Gondry",1000,"Quinton Aaron",734,"Mia Farrow",563,"Melonie Diaz",270,248,235,79855,1778,0,"friend|power plant|sabotage|store clerk|video store",2,"Color","Comedy",2008,"English","UK","PG-13",2.35,"http://www.imdb.com/title/tt0799934/?ref_=fn_tt_tt_1",11169531,2e+07,6.4
"Dreamgirls ",130,"Bill Condon",386,"Loretta Devine",912,"Jennifer Hudson",549,"Anika Noni Rose",525,241,503,55901,2856,0,"1960s|fire|pop chart|singer|trio",0,"Color","Drama|Music|Musical",2006,"English","USA","PG-13",2.35,"http://www.imdb.com/title/tt0443489/?ref_=fn_tt_tt_1",103338338,7e+07,6.5
"Double Impact ",110,"Sheldon Lettich",23,"Bolo Yeung",633,"Alonna Shaw",67,"Kamel Krifa",51,40,72,28736,874,0,"boat|hong kong|murder|tunnel|twins",2,"Color","Action|Crime",1991,"English","USA","R",1.85,"http://www.imdb.com/title/tt0101764/?ref_=fn_tt_tt_1",30102717,1.5e+07,5.5
"Serendipity ",82,"Peter Chelsom",23,"Lilli Lavine",11,"David Sparrow",9,"Ann Talman",6,122,374,85423,37,12000,"christmas|destiny|fate|love|serendipity",0,"Color","Comedy|Romance",2001,"English","USA","PG-13",1.85,"http://www.imdb.com/title/tt0240890/?ref_=fn_tt_tt_1",49968653,2.8e+07,6.9
"The Fugitive ",130,"Andrew Davis",99,"Harrison Ford",11000,"Daniel Roebuck",1000,"Sela Ward",812,119,270,213668,13357,0,"hospital|on the run|one armed man|surgeon|u.s. marshal",1,"Color","Action|Adventure|Crime|Drama|Mystery|Thriller",1993,"English","USA","PG-13",1.85,"http://www.imdb.com/title/tt0106977/?ref_=fn_tt_tt_1",183875760,4.4e+07,7.8
"The Man Who Knew Too Little ",94,"Jon Amiel",36,"Bill Murray",13000,"Peter Gallagher",828,"Joanne Whalley",507,34,100,23928,15183,0,"assassin|bomb|dominatrix|mistaken identity|spy",1,"Color","Action|Comedy|Crime|Thriller",1997,"English","USA","PG",1.85,"http://www.imdb.com/title/tt0120483/?ref_=fn_tt_tt_1",13801755,2e+07,6.6
"RoboCop ",117,"José Padilha",294,"Gary Oldman",10000,"Abbie Cornish",2000,"Jennifer Ehle",1000,492,630,182899,14161,60000,"law enforcement|police|robocop|robot|technology",0,"Color","Action|Crime|Sci-Fi|Thriller",2014,"English","USA","PG-13",2.35,"http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1",58607007,1e+08,6.2
"Australia ",165,"Baz Luhrmann",1000,"Essie Davis",309,"Bryan Brown",284,"Eddie Baroo",165,245,450,102338,921,0,"australia|cattle|darwin|drover|japanese",0,"Color","Adventure|Drama|Romance|War",2008,"English","Australia","PG-13",2.35,"http://www.imdb.com/title/tt0455824/?ref_=fn_tt_tt_1",49551662,1.3e+08,6.6
"21 Jump Street ",109,"Phil Lord",97,"Channing Tatum",17000,"Dax Flame",971,"Rob Riggle",839,375,345,408302,19968,39000,"narcotics|parody|police|remake|undercover cop",2,"Color","Action|Comedy|Crime",2012,"English","USA","R",2.35,"http://www.imdb.com/title/tt1232829/?ref_=fn_tt_tt_1",138447667,4.2e+07,7.2
"The Expendables 2 ",103,"Simon West",165,"Jason Statham",26000,"Sylvester Stallone",13000,"Bruce Willis",13000,383,474,246803,57881,108000,"church|hostage|mine|plutonium|revenge",3,"Color","Action|Adventure|Thriller",2012,"English","USA","R",2.35,"http://www.imdb.com/title/tt1764651/?ref_=fn_tt_tt_1",85017401,9.2e+07,6.7
"Speed 2: Cruise Control ",121,"Jan de Bont",101,"Jason Patric",673,"Temuera Morrison",368,"Lois Chiles",202,79,248,60573,2027,894,"collision course|computer|cruise|diamonds|ship run aground",0,"Color","Action|Crime|Romance|Thriller",1997,"English","USA","PG-13",2.35,"http://www.imdb.com/title/tt0120179/?ref_=fn_tt_tt_1",48068396,1.6e+08,3.7
"A Nightmare on Elm Street 2: Freddy's Revenge ",87,"Jack Sholder",28,"Clu Gulager",426,"Robert Rusler",359,"Marshall Bell",217,138,327,43485,1472,0,"freddy krueger|gay|gay subtext|homoeroticism|jock strap",0,"Color","Fantasy|Horror",1985,"English","USA","R",1.85,"http://www.imdb.com/title/tt0089686/?ref_=fn_tt_tt_1",30000000,2200000,5.4
"Double Jeopardy ",105,"Bruce Beresford",78,"Bruce Greenwood",984,"Annabeth Gish",489,"Bruce Campbell",298,129,336,56646,2129,0,"blood|murder|sex scene|wrongful arrest|wrongful conviction",0,"Color","Crime|Mystery|Thriller",1999,"English","USA","R",2.35,"http://www.imdb.com/title/tt0150377/?ref_=fn_tt_tt_1",116735231,7e+07,6.4
"Mi America ",125,"Robert Fontaine",7,"Michael Derek",128,"Arturo Castro",22,"Brad Lee Wind",17,4,1,22,214,305,"",0,"Color","Crime|Drama",2015,"English","USA","R",2.35,"http://www.imdb.com/title/tt2460506/?ref_=fn_tt_tt_1",3330,2100000,7.2
"Shanghai Surprise ",97,"Jim Goddard",3,"Victor Wong",400,"Paul Freeman",193,"Clyde Kusatsu",161,21,28,4081,805,154,"china|missionary|opium|villain|year 1937",0,"Color","Adventure|Crime|Drama|Romance",1986,"English","UK","PG-13",1.85,"http://www.imdb.com/title/tt0091934/?ref_=fn_tt_tt_1",2315683,1.7e+07,3
"Beyond the Black Rainbow ",110,"Panos Cosmatos",22,"Chris Gauthier",434,"Marilyn Norry",95,"Eva Bourne",48,97,82,6555,645,0,"exploitation|four word title|hallucinogen|lynchian|telepathy",1,"Color","Sci-Fi|Thriller",2010,"English","Canada","R",2.35,"http://www.imdb.com/title/tt1534085/?ref_=fn_tt_tt_1",56129,1100000,6.1
"Virtuosity ",106,"Brett Leonard",32,"Denzel Washington",18000,"Costas Mandylor",723,"Traci Lords",650,44,88,23579,20772,0,"android|ex cop|serial killer|virtual character come to life|virtual reality",1,"Color","Action|Crime|Sci-Fi|Thriller",1995,"English","USA","R",2.35,"http://www.imdb.com/title/tt0114857/?ref_=fn_tt_tt_1",24048000,3e+07,5.5
"The Count of Monte Cristo ",131,"Kevin Reynolds",58,"Henry Cavill",15000,"James Frain",1000,"Michael Wincott",720,138,544,104991,17152,0,"count|escape|island|revenge|sailor",1,"Color","Action|Adventure|Drama|Romance|Thriller",2002,"English","UK","PG-13",1.85,"http://www.imdb.com/title/tt0245844/?ref_=fn_tt_tt_1",54228104,3.5e+07,7.7
"Pirates of the Caribbean: The Curse of the Black Pearl ",143,"Gore Verbinski",563,"Johnny Depp",40000,"Orlando Bloom",5000,"Jack Davenport",1000,271,2113,809474,48184,10000,"caribbean|curse|governor|pirate|undead",3,"Color","Action|Adventure|Fantasy",2003,"English","USA","PG-13",2.35,"http://www.imdb.com/title/tt0325980/?ref_=fn_tt_tt_1",305388685,1.4e+08,8.1
"The SpongeBob SquarePants Movie ",87,"Stephen Hillenburg",47,"Scarlett Johansson",19000,"Bill Fagerbakke",542,"Rodger Bumpass",217,89,186,58906,20097,0,"based on tv series|crown|dream|king neptune|plankton",0,"Color","Adventure|Animation|Comedy|Family|Fantasy",2004,"English","USA","PG",1.85,"http://www.imdb.com/title/tt0345950/?ref_=fn_tt_tt_1",85416609,3e+07,7
"The Innkeepers ",101,"Ti West",243,"Lena Dunham",969,"Jake Ryan",128,"Pat Healy",74,292,247,27260,1252,0,"bathtub|dead body in a bathtub|dead body in bathtub|hotel|inn",0,"Color","Horror",2011,"English","USA","R",2.35,"http://www.imdb.com/title/tt1594562/?ref_=fn_tt_tt_1",77501,750000,5.5
"Oldboy ",120,"Chan-wook Park",0,"Min-sik Choi",717,"Ji-tae Yu",78,"Hye-jeong Kang",38,305,809,356181,852,43000,"brother sister relationship|hypnosis|imprisonment|love|revenge",0,"Color","Drama|Mystery|Thriller",2003,"Korean","South Korea","R",2.35,"http://www.imdb.com/title/tt0364569/?ref_=fn_tt_tt_1",2181290,3e+06,8.4
"Paranormal Activity 3 ",94,"Henry Joost",24,"Johanna Braddy",581,"Sprague Grayden",438,"Christopher Nicholas Smith",434,251,314,76828,2371,24000,"animate object|imaginary friend|reference to macgyver|whispering|woman wearing only a man's shirt",0,"Color","Horror",2011,"English","USA","R",1.85,"http://www.imdb.com/title/tt1778304/?ref_=fn_tt_tt_1",104007828,5e+06,5.8
"The Last House on the Left ",114,"Dennis Iliadis",29,"Tony Goldwyn",956,"Monica Potter",878,"Martha MacIsaac",616,241,279,67822,3861,0,"kidnapping|lake|microwave oven|psychopath|woods",0,"Color","Crime|Horror|Thriller",2009,"English","USA","R",1.85,"http://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1",32721635,1.5e+07,6.6
"Anacondas: The Hunt for the Blood Orchid ",97,"Dwight H. Little",27,"Nicholas Gonzalez",601,"Salli Richardson-Whitfield",543,"Johnny Messner",522,94,144,22243,2730,686,"anaconda|blood|borneo|flower|orchid",0,"Color","Action|Adventure|Horror|Thriller",2004,"English","USA","PG-13",2.35,"http://www.imdb.com/title/tt0366174/?ref_=fn_tt_tt_1",31526393,2.5e+07,4.6
"Halloween III: Season of the Witch ",98,"Tommy Lee Wallace",24,"Tom Atkins",381,"Dan O'Herlihy",128,"Nancy Kyes",67,162,532,28589,684,0,"doctor|factory|halloween|holiday horror|stonehenge",0,"Color","Horror|Mystery|Sci-Fi",1982,"English","USA","R",2.35,"http://www.imdb.com/title/tt0085636/?ref_=fn_tt_tt_1",14400000,2500000,4.6
"Of Horses and Men ",81,"Benedikt Erlingsson",4,"Ingvar Eggert Sigurðsson",63,"Charlotte Bøving",10,"Sigríður María Egilsdóttir",5,66,7,1920,81,1000,"barbed wire|barbed wire fence|horse|nature|snowstorm",0,"Color","Comedy|Drama|Romance",2013,"Icelandic","Iceland","",2.35,"http://www.imdb.com/title/tt3074732/?ref_=fn_tt_tt_1",11835,1e+07,6.9
"Saint Ralph ",98,"Michael McGowan",12,"Campbell Scott",393,"Adam Butcher",259,"Gordon Pinsent",149,47,52,4976,955,989,"boston marathon|coma|marathon|miracles|running",1,"Color","Comedy|Drama|Sport",2004,"English","Canada","PG-13",1.85,"http://www.imdb.com/title/tt0384488/?ref_=fn_tt_tt_1",795126,6e+06,7.6
"Shrek ",90,"Andrew Adamson",80,"Kathleen Freeman",145,"Chris Miller",50,"Bobby Block",21,212,945,467113,275,0,"donkey|fairy tale|ogre|princess|swamp",1,"Color","Adventure|Animation|Comedy|Family|Fantasy",2001,"English","USA","PG",1.85,"http://www.imdb.com/title/tt0126029/?ref_=fn_tt_tt_1",267652016,6e+07,7.9
"RoboCop 3 ",104,"Fred Dekker",87,"CCH Pounder",1000,"Rip Torn",826,"Mako",691,75,180,35018,3148,716,"android|corporation|ninja|police|robocop",0,"Color","Action|Crime|Sci-Fi|Thriller",1993,"English","USA","PG-13",1.85,"http://www.imdb.com/title/tt0107978/?ref_=fn_tt_tt_1",10696210,23500000,3.9
"Maniac ",89,"Franck Khalfoun",33,"America Olivo",470,"Nora Arnezeder",378,"Liane Balaban",118,279,131,27297,1233,0,"exhibition|mannequin|obsession|oral sex|photographer",0,"Color","Horror|Thriller",2012,"English","France","Not Rated",2.35,"http://www.imdb.com/title/tt2103217/?ref_=fn_tt_tt_1",12843,6e+06,6.1
"Code 46 ",93,"Michael Winterbottom",187,"Samantha Morton",631,"Om Puri",163,"Natalie Mendoza",158,133,150,18109,1176,0,"genetics|i.d.|love|sphinx|totalitarian",0,"Color","Drama|Romance|Sci-Fi|Thriller",2003,"English","UK","R",2.35,"http://www.imdb.com/title/tt0345061/?ref_=fn_tt_tt_1",197148,7500000,6.3
"Escape from New York ",106,"John Carpenter",0,"Donald Pleasence",742,"Adrienne Barbeau",602,"Tom Atkins",381,201,284,91017,2270,0,"1990s|police|prison|rescue|year 1997",1,"Color","Action|Sci-Fi",1981,"English","UK","R",2.35,"http://www.imdb.com/title/tt0082340/?ref_=fn_tt_tt_1",25244700,6e+06,7.2
"City Island ",104,"Raymond De Felitta",20,"Ezra Miller",3000,"Curtiss Cook",591,"Dominik García-Lorido",130,149,101,27301,3825,0,"anger|family reunion|father son reunion|hugging|movie making",6,"Color","Comedy|Drama",2009,"English","USA","PG-13",1.85,"http://www.imdb.com/title/tt1174730/?ref_=fn_tt_tt_1",6670712,6e+06,7.4
"Fiddler on the Roof ",181,"Norman Jewison",278,"Topol",402,"Paul Michael Glaser",343,"Rosalind Harris",51,66,150,29839,934,0,"immigration|jewish|pogrom|tradition|tradition versus modernity",0,"Color","Drama|Family|Musical|Romance",1971,"English","USA","G",2.35,"http://www.imdb.com/title/tt0067093/?ref_=fn_tt_tt_1",50000000,9e+06,8
"Redbelt ",99,"David Mamet",342,"Alice Braga",1000,"Randy Couture",518,"Jose Pablo Cantillo",501,158,119,18561,2158,0,"bar|debt|fight|instructor|jujitsu",0,"Color","Drama|Sport",2008,"English","USA","R",2.35,"http://www.imdb.com/title/tt1012804/?ref_=fn_tt_tt_1",2344847,7e+06,6.8
"Paul ",109,"Greg Mottola",99,"Bobby Lee",176,"Nelson Ascencio",61,"Jeremy Owen",57,342,334,192462,390,42000,"alien|geek|nerd|road trip|ufo",0,"Color","Adventure|Comedy|Sci-Fi",2011,"English","USA","R",2.35,"http://www.imdb.com/title/tt1092026/?ref_=fn_tt_tt_1",37371385,4e+07,7
"Jersey Boys ",134,"Clint Eastwood",16000,"Johnny Cannizzaro",880,"Steve Schirripa",413,"Scott Vance",235,249,190,25465,2281,16000,"band|music group|musical quartet|singer|song",1,"Color","Biography|Drama|Music|Musical",2014,"English","USA","R",2.35,"http://www.imdb.com/title/tt1742044/?ref_=fn_tt_tt_1",47034272,4e+07,6.9
"Scarface ",142,"Brian De Palma",0,"Al Pacino",14000,"F. Murray Abraham",670,"Mary Elizabeth Mastrantonio",638,147,851,537442,16464,19000,"assassination attempt|capitalism|cocaine|cuban american|cuban refugee",0,"Color","Crime|Drama",1983,"English","USA","R",2.35,"http://www.imdb.com/title/tt0086250/?ref_=fn_tt_tt_1",44700000,2.5e+07,8.3
"Fortress ",95,"Stuart Gordon",216,"Christopher Lambert",1000,"Kurtwood Smith",1000,"Clifton Collins Jr.",968,58,68,23383,4755,1000,"escape|future|population control|prison|prisoner",0,"Color","Action|Crime|Sci-Fi|Thriller",1992,"English","Australia","R",1.85,"http://www.imdb.com/title/tt0106950/?ref_=fn_tt_tt_1",6739141,8e+06,5.9
"Imagine Me & You ",90,"Ol Parker",21,"Celia Imrie",186,"Ben Miles",119,"Darren Boyd",112,85,149,23023,619,0,"florist|friend|friendship|lesbian|love",0,"Color","Comedy|Drama|Romance",2005,"English","UK","R",2.35,"http://www.imdb.com/title/tt0421994/?ref_=fn_tt_tt_1",671240,7900000,6.9
"True Romance ",121,"Tony Scott",12000,"Brad Pitt",11000,"Gary Oldman",10000,"Michael Rapaport",975,122,460,163492,23602,15000,"aspiring actor|cocaine|drugs|pimp|suitcase full of money",3,"Color","Action|Crime|Drama|Romance|Thriller",1993,"English","USA","R",2.35,"http://www.imdb.com/title/tt0108399/?ref_=fn_tt_tt_1",12281500,1.3e+07,8
"Butch Cassidy and the Sundance Kid ",110,"George Roy Hill",131,"Katharine Ross",640,"Ted Cassidy",566,"Kenneth Mars",399,130,309,152089,2169,0,"bolivia|gang|outlaw|posse|train",1,"Color","Biography|Crime|Drama|Western",1969,"English","USA","M",2.35,"http://www.imdb.com/title/tt0064115/?ref_=fn_tt_tt_1",102308900,6e+06,8.1
"Summer Storm ",98,"Marco Kreuzpaintner",7,"Alicja Bachleda",289,"Kostja Ullmann",38,"Robert Stadlober",17,40,56,11074,362,442,"friend|friendship|rowing|storm|summer camp",0,"Color","Comedy|Drama|Romance|Sport",2004,"German","Germany","R",1.85,"http://www.imdb.com/title/tt0420206/?ref_=fn_tt_tt_1",95016,2700000,7.4
"Safety Not Guaranteed ",86,"Colin Trevorrow",365,"Mary Lynn Rajskub",934,"Mark Duplass",830,"Jeff Garlin",522,271,260,101287,2714,31000,"classified ad|intern|magazine|time machine|time travel",0,"Color","Comedy|Drama|Romance",2012,"English","USA","R",2.35,"http://www.imdb.com/title/tt1862079/?ref_=fn_tt_tt_1",4007792,750000,7
"Lord of War ",122,"Andrew Niccol",487,"Nicolas Cage",12000,"Jeremy Crutchley",43,"Jared Burke",16,168,437,248123,12076,10000,"1980s|arms dealer|immorality|ukrainian|warlord",2,"Color","Crime|Drama|Thriller",2005,"English","USA","R",2.35,"http://www.imdb.com/title/tt0399295/?ref_=fn_tt_tt_1",24127895,5e+07,7.6
"Entrapment ",113,"Jon Amiel",36,"Will Patton",537,"Kevin McNally",427,"Maury Chaykin",232,138,274,88132,1302,0,"art thief|insurance|mask|master thief|reference to iron maiden",1,"Color","Action|Crime|Romance|Thriller",1999,"English","USA","PG-13",2.35,"http://www.imdb.com/title/tt0137494/?ref_=fn_tt_tt_1",87704396,6.6e+07,6.2
"The Twilight Saga: Eclipse ",124,"David Slade",171,"Robert Pattinson",21000,"Kristen Stewart",17000,"Anna Kendrick",10000,293,498,184637,52547,29000,"friendship|graduation|revenge|vampire|werewolf",3,"Color","Adventure|Drama|Fantasy|Romance",2010,"English","USA","PG-13",2.35,"http://www.imdb.com/title/tt1325004/?ref_=fn_tt_tt_1",300523113,6.8e+07,4.9
"Sabotage ",109,"David Ayer",453,"Mireille Enos",1000,"Martin Donovan",206,"Maurice Compte",120,233,212,47498,1458,10000,"dea|drug cartel|kicked in the crotch|strip club|tough girl",3,"Color","Action|Crime|Drama|Thriller",2014,"English","USA","R",1.85,"http://www.imdb.com/title/tt1742334/?ref_=fn_tt_tt_1",10499968,3.5e+07,5.7
"Gattaca ",106,"Andrew Niccol",487,"Blair Underwood",685,"Xander Berkeley",485,"Mason Gamble",263,175,641,220591,1942,17000,"accident|future|genetics|mission|police",2,"Color","Drama|Sci-Fi|Thriller",1997,"English","USA","PG-13",2.35,"http://www.imdb.com/title/tt0119177/?ref_=fn_tt_tt_1",12339633,3.6e+07,7.8
"The Hunger Games: Mockingjay - Part 2 ",137,"Francis Lawrence",508,"Jennifer Lawrence",34000,"Philip Seymour Hoffman",22000,"Josh Hutcherson",14000,389,383,166137,81385,38000,"death of sister|dystopia|execution|rebellion|revolution",1,"Color","Adventure|Sci-Fi",2015,"English","USA","PG-13",2.35,"http://www.imdb.com/title/tt1951266/?ref_=fn_tt_tt_1",281666058,1.6e+08,6.6
"Superbabies: Baby Geniuses 2 ",88,"Bob Clark",84,"Scott Baio",650,"Vanessa Angel",384,"Peter Wingfield",177,32,129,25371,1343,0,"computer|good versus evil|mind control|science experiment|sequel",3,"Color","Comedy|Family|Sci-Fi",2004,"English","Germany","PG",2.35,"http://www.imdb.com/title/tt0270846/?ref_=fn_tt_tt_1",9109322,2e+07,1.9
"The Purge ",85,"James DeMonaco",65,"Rhys Wakefield",942,"Adelaide Kane",810,"Chris Mulkey",535,361,578,139329,3708,31000,"class differences|killing spree|one night|suburb|violence",0,"Color","Horror|Sci-Fi|Thriller",2013,"English","USA","R",2.35,"http://www.imdb.com/title/tt2184339/?ref_=fn_tt_tt_1",64423650,3e+06,5.7
"The Big Wedding ",89,"Justin Zackham",16,"Robin Williams",49000,"Robert De Niro",22000,"Topher Grace",2000,133,108,37493,74181,0,"adoption|divorce|family relationships|farce|wedding",8,"Color","Comedy",2013,"English","USA","R",2.35,"http://www.imdb.com/title/tt1931435/?ref_=fn_tt_tt_1",21784432,3.5e+07,5.6
"Hot Pursuit ",87,"Anne Fletcher",98,"Jim Gaffigan",472,"Richard T. Jones",328,"Michael Mosley",253,155,118,34948,1679,0,"danger|drug cartel|female cop|female police officer|fugitive",2,"Color","Action|Comedy|Crime",2015,"English","USA","PG-13",2.35,"http://www.imdb.com/title/tt2967224/?ref_=fn_tt_tt_1",34507079,3.5e+07,5.1
"The Salon ",90,"Mark Brown",7,"Vivica A. Fox",890,"Monica Calhoun",597,"Garrett Morris",424,14,5,444,3138,68,"",7,"Color","Comedy|Drama",2005,"English","USA","PG-13",1.85,"http://www.imdb.com/title/tt0436742/?ref_=fn_tt_tt_1",92362,1500000,4.3
"The Wraith ",93,"Mike Marvin",28,"Clint Howard",1000,"Randy Quaid",695,"Nick Cassavetes",415,70,100,10082,2319,0,"arizona|death|gang|police|sheriff",2,"Color","Action|Horror|Romance|Sci-Fi|Thriller",1986,"English","USA","R",1.85,"http://www.imdb.com/title/tt0092240/?ref_=fn_tt_tt_1",3500000,2700000,5.9
"Source Code ",93,"Duncan Jones",0,"Jake Gyllenhaal",15000,"Cas Anvar",491,"Russell Peters",355,522,571,379462,16034,56000,"bomber|time|time loop|train|trapped in a time loop",3,"Color","Mystery|Sci-Fi|Thriller",2011,"English","USA","PG-13",1.85,"http://www.imdb.com/title/tt0945513/?ref_=fn_tt_tt_1",54696902,3.2e+07,7.5
"Welcome to Mooseport ",110,"Donald Petrie",80,"Rip Torn",826,"Ray Romano",590,"Maura Tierney",509,82,95,10667,2466,260,"mayor|pink panties|upskirt|white panties|yellow panties",2,"Color","Comedy|Romance",2004,"English","USA","PG-13",1.85,"http://www.imdb.com/title/tt0361925/?ref_=fn_tt_tt_1",14469428,2.6e+07,5.2
"Barnyard ",90,"Steve Oedekerk",176,"Rob Paulsen",677,"Wanda Sykes",560,"Maurice LaMarche",523,98,155,21396,2055,605,"cow|farmer|howl|howling at the moon|vegetarian",1,"Color","Animation|Comedy|Family",2006,"English","Germany","PG",1.85,"http://www.imdb.com/title/tt0414853/?ref_=fn_tt_tt_1",72601713,5.1e+07,5.6
"Police Academy ",96,"Hugh Wilson",37,"Steve Guttenberg",801,"Bubba Smith",760,"Michael Winslow",542,45,133,87739,3113,0,"misfit|police|police academy|police cadet|police officer",0,"Color","Comedy",1984,"English","USA","R",1.85,"http://www.imdb.com/title/tt0087928/?ref_=fn_tt_tt_1",81200000,4500000,6.7
"K-PAX ",120,"Iain Softley",34,"Kevin Spacey",18000,"Jeff Bridges",12000,"Alfre Woodard",1000,140,537,148490,33615,0,"extraterrestrial|hospital|patient|planet|science",1,"Color","Drama|Mystery|Sci-Fi",2001,"English","USA","PG-13",2.35,"http://www.imdb.com/title/tt0272152/?ref_=fn_tt_tt_1",50173190,4.8e+07,7.4
